id;question;extra;suspicious_status;suspicious_note
308;I like [her:t.Possessive,s3f] style.;Мне нравится её стиль.;0;
309;This is [her:t.Possessive,s3f] favorite color.;Это её любимый цвет.;0;
310;[Its:t.Possessive,s3n] color is vibrant.;Его цвет яркий.;0;
311;[Its:t.Possessive,s3n] size is perfect.;Его размер идеален.;0;
312;I like [its:t.Possessive,s3n] design.;Мне нравится его дизайн.;0;
313;[Its:t.Possessive,s3n] role is important.;Его роль важна.;0;
314;[Its:t.Possessive,s3n] sound is unique.;Его звук уникален.;0;
315;[Our:t.Possessive,p1] team is strong.;Наша команда сильная.;0;
316;[Our:t.Possessive,p1] house is on the corner.;Наш дом на углу.;0;
317;[Our:t.Possessive,p1] car is parked outside.;Наша машина припаркована снаружи.;0;
318;[Our:t.Possessive,p1] work is almost done.;Наша работа почти завершена.;0;
319;[Our:t.Possessive,p1] friends are coming over.;Наши друзья идут к нам.;0;
320;[Their:t.Possessive,p3] house is beautiful.;Их дом красивый.;0;
321;[Their:t.Possessive,p3] dog is very playful.;Их собака очень игривая.;0;
322;[Their:t.Possessive,p3] car is new.;Их машина новая.;0;
323;[Their:t.Possessive,p3] kids are at school.;Их дети в школе.;0;
324;I like [their:t.Possessive,p3] work.;Мне нравится их работа.;0;
325;I couldn’t believe how quickly [my:t.Possessive,s1] plans changed after the unexpected news.;Я не мог поверить, как быстро мои планы изменились после неожиданной новости.;0;
326;After several revisions, [my:t.Possessive,s1] final decision turned out to be the best one.;После нескольких исправлений моё окончательное решение оказалось лучшим.;0;
327;The professor praised [my:t.Possessive,s1] work, saying it showed deep understanding of the topic.;Профессор похвалил мою работу, сказав, что она демонстрирует глубокое понимание темы.;0;
328;Without a doubt, [my:t.Possessive,s1] favorite way to relax is reading a good book in the evening.;Без сомнения, мой любимый способ расслабиться – это чтение хорошей книги вечером.;0;
329;If [my:t.Possessive,s1] calculations are correct, we should reach the destination in two hours.;Если мои расчёты верны, мы должны добраться до места назначения через два часа.;0;
330;After years of dedication, [my:t.Possessive,s1] hard work finally paid off.;После многих лет упорного труда моя работа наконец окупилась.;0;
331;Right after [my:t.Possessive,s1] presentation, the audience started asking questions.;Сразу после моей презентации аудитория начала задавать вопросы.;0;
332;By the time I arrived, [your:t.Possessive,s2] friends had already left for the airport.;К тому времени как я приехал, твои друзья уже уехали в аэропорт.;0;
333;Could you remind me where [your:t.Possessive,s2] office is located in this building?;Не мог бы ты напомнить мне, где находится твой офис в этом здании?;0;
334;No matter how hard you try, [your:t.Possessive,s2] efforts won’t go unnoticed by the management.;Как бы ты ни старался, твои усилия не останутся незамеченными руководством.;0;
335;Despite the difficulties, [your:t.Possessive,s2] idea proved to be more effective than expected.;Несмотря на трудности, твоя идея оказалась более эффективной, чем ожидалось.;0;
336;The fact that [your:t.Possessive,s2] argument was well-structured made a huge difference.;Тот факт, что твой аргумент был хорошо структурирован, сыграл большую роль.;0;
337;Without [your:t.Possessive,s2] advice, I would have made a terrible mistake.;Без твоего совета я бы совершил ужасную ошибку.;0;
338;When [your:t.Possessive,s2] schedule is so packed, how do you find time to relax?;Когда твой график такой плотный, как ты находишь время на отдых?;0;
339;With every passing day, [his:t.Possessive,s3m] confidence in the project continued to grow.;С каждым днём его уверенность в проекте продолжала расти.;0;
340;We were surprised to see that [his:t.Possessive,s3m] proposal had already been accepted.;Мы были удивлены, увидев, что его предложение уже было принято.;0;
341;Without hesitation, [his:t.Possessive,s3m] decision influenced the outcome of the negotiation.;Без колебаний его решение повлияло на исход переговоров.;0;
342;After years of hard work, [his:t.Possessive,s3m] dream of becoming a doctor finally came true.;После многих лет упорной работы его мечта стать врачом наконец сбылась.;0;
343;Since [his:t.Possessive,s3m] arrival, things in the office have become more organized.;С момента его прибытия в офисе всё стало более организованным.;0;
344;Although [his:t.Possessive,s3m] story was interesting, it lacked crucial details.;Хотя его рассказ был интересным, в нём не хватало важных деталей.;0;
345;It’s fascinating how much [his:t.Possessive,s3m] perspective has changed over the years.;Удивительно, насколько изменилась его точка зрения за эти годы.;0;
346;Although [her:t.Possessive,s3f] suggestions were controversial, they sparked an interesting discussion.;Хотя её предложения были спорными, они вызвали интересную дискуссию.;0;
347;By the end of the meeting, [her:t.Possessive,s3f] influence on the team was undeniable.;К концу собрания её влияние на команду стало неоспоримым.;0;
348;Everyone in the office noticed that [her:t.Possessive,s3f] enthusiasm was contagious.;Все в офисе заметили, что её энтузиазм был заразительным.;0;
349;If you look closely, [her:t.Possessive,s3f] painting reveals an impressive level of detail.;Если присмотреться, её картина раскрывает впечатляющий уровень детализации.;0;
350;Before making a decision, [her:t.Possessive,s3f] team conducted thorough research.;Перед принятием решения её команда провела тщательное исследование.;0;
